couple_id,partner1,partner2,compatibility_score,golden_ratio_proximity,phonetic_distance,vowel_harmony,relationship_type,is_divorced,marriage_duration,relative_success,exceeds_expectations,similarity_theory,complementarity_theory,golden_ratio_theory,resonance_theory
19,Emily,David,-0.38676387851788313,0.8084616984823547,1.0,0.7071067811865475,discordant,True,7.753593429158111,0.9084467989640435,False,-2.718019403517698,0.19131617827463493,0.7639320224995267,0.9855432670336631
20,Lauren,Robert,0.1012919281702998,0.993018650151042,1.0,0.816496580927726,discordant,False,36.52292950034223,3.80209551325653,True,-1.3068746489689516,-0.24274297990409976,0.7639320224995267,0.9467491909288472
21,David,Michael,-0.6467299968017269,0.7432359165483485,1.0,0.948683298050514,discordant,False,30.89390828199863,3.3219256217202826,True,-3.3699230467530263,0.07414886263473403,0.6180339887502366,0.9560216269386955
22,Lauren,Ashley,0.15607638095593654,0.7341989684295128,0.8333333333333334,0.816496580927726,discordant,False,33.99041752224504,3.4969565352103946,True,-0.7918724184244443,-0.35794688794405494,0.6180339887502366,0.908220025734657
23,David,Jessica,-0.31889042444000537,0.7418999035133542,0.8571428571428571,0.948683298050514,discordant,False,34.34360027378508,3.947540261354607,True,-2.410183878198224,0.8752374835247776,0.1458980337492901,0.9169577178491815
24,Elizabeth,Ashley,0.4565370078824681,0.869592475747324,0.8888888888888888,0.8944271909999159,discordant,False,25.88911704312115,2.6634894077285134,True,0.07585114115450242,0.6982214540935892,0.9270509831253549,0.9259698178804392
25,Rachel,Ashley,0.3217267182224233,0.9865445145249366,0.6666666666666666,0.9999999999999998,discordant,True,4.670773442847365,0.48053224720651894,False,-0.6476356720213665,0.24384361837328591,0.7639320224995267,0.8601945784172289
26,Robert,Jennifer,0.31144019852956195,0.9004695443111874,0.875,0.7071067811865475,discordant,True,1.2375085557837098,0.12731569503947632,False,-0.46959184041208846,0.5847002774074871,0.7639320224995267,0.9569903285288253
27,Andrew,Michael,0.2928278200917721,0.7384982407947742,0.8571428571428571,0.948683298050514,discordant,False,29.864476386036962,3.211234020003974,True,-0.2498850986127481,0.785298126673291,0.7639320224995267,0.8987947583152199
28,Matthew,Jennifer,0.5049753304006489,0.9923600630361336,0.875,0.7071067811865475,discordant,False,26.92950034223135,2.770524726567011,True,-0.03435053242074049,0.2726662837573829,0.7639320224995267,0.8943276889304357
29,Sarah,James,0.5900563642057693,0.7155091480497706,0.8,0.7071067811865475,resonant,False,28.700889801505816,3.0861171829576146,True,0.7585668238042185,0.7931976392495153,0.6180339887502366,0.891110043396425
30,Lauren,Matthew,0.23304503027651646,0.8902588853499467,0.7142857142857143,0.816496580927726,discordant,False,28.867898699520875,2.969948425876633,True,-0.869411281868345,-0.5050466406970617,0.7639320224995267,0.9430827329082713
31,John,Joshua,0.316110484137172,0.6878120197381665,0.5,0.894427190999916,discordant,True,18.869267624914443,2.028953508055316,True,-0.1555918874290747,0.3931194787629891,0.6180339887502366,0.9498948380651446
32,Nicole,Elizabeth,-0.10817046911074663,0.7186834853822743,0.7777777777777778,0.8485281374238571,discordant,False,28.692676249144423,2.951921424809097,True,-1.611117376141845,-0.059658144224481124,0.1458980337492901,0.9742579906363914
33,Jessica,Lauren,0.21065779395371054,0.9594111683588555,1.0,0.7745966692414835,discordant,False,33.779603011635864,3.351151092424193,True,-0.8813482751186177,-0.6786070495866385,0.9270509831253549,0.8162919020920174
34,Emily,Lauren,0.37788660142143304,0.8315366394094093,1.0,0.5773502691896257,discordant,False,31.78097193702943,3.6529852801183256,True,-0.02056694236360701,0.029377767297597945,0.6180339887502366,0.9277729585480015
35,Emily,Christopher,0.4671293559366695,0.7768678715149814,0.9090909090909091,0.894427190999916,discordant,True,0.8350444900752909,0.08978973011562268,False,0.21342382776109636,0.2453133877936806,0.6180339887502366,0.9197543600537071
36,Jessica,Ashley,0.4635081156463615,0.8759468399196859,0.8571428571428571,0.948683298050514,discordant,True,5.448323066392882,0.560527064443712,False,-0.009279512547249569,0.7073890691266469,0.9270509831253549,0.9173117593273312
37,John,Andrew,0.5302989088478857,0.8751407740747685,1.0,0.0,resonant,False,27.578370978781656,3.1699276987105356,True,0.315724373362679,0.8814449981591795,0.7639320224995267,0.9169924826069147
38,Michael,Matthew,0.2557836340781774,0.7564070144073545,0.7142857142857143,0.948683298050514,discordant,False,29.949349760438057,3.2203601892944147,True,-0.536351482010011,0.3906374650555597,0.6180339887502366,0.9329346145944102
39,Jennifer,Jessica,0.4197871553819283,0.9305222496759847,0.625,0.894427190999916,discordant,True,5.486652977412731,0.5644704709272356,False,-0.12346769583456507,0.14883620772494832,0.9270509831253549,0.9971797001258604
40,Joshua,Joshua,0.6187435299584043,0.6180339887502366,0.0,1.0000000000000002,resonant,True,0.12867898699520877,0.013238578908972095,False,1.0,0.9166666666666667,0.6180339887502366,1.0
41,Jennifer,Lauren,0.39690326526986985,0.6911379781537348,0.875,0.5773502691896257,discordant,False,31.0362765229295,3.3372340347236022,True,0.15701615394241253,0.1541325831442536,0.6180339887502366,0.8817152604319931
42,Emily,Amanda,0.36869126509561634,0.7259325433952479,0.8333333333333334,0.0,discordant,True,3.353867214236824,0.3450480673083152,False,0.057772471310937434,0.4092883223036379,0.6180339887502366,0.9475350796334967
43,Ashley,Lauren,0.1560763809559365,0.7341989684295127,0.8333333333333334,0.816496580927726,discordant,False,34.76522929500342,3.5766696805559075,True,-0.7918724184244443,-0.35794688794405494,0.6180339887502366,0.9379588854234058
44,James,James,0.6187435299584043,0.6180339887502366,0.0,0.9999999999999998,resonant,False,34.10266940451746,3.9198470579905127,True,1.0,0.9166666666666667,0.6180339887502366,1.0
45,Christopher,Jennifer,0.3959126340511613,0.713740126728548,0.8181818181818182,0.894427190999916,discordant,True,5.927446954141,0.637359887542043,False,0.08800458039932646,0.17525464349756764,0.6180339887502366,0.9048557841808094
46,James,Christopher,0.4993842364185923,0.7268215456473954,0.9090909090909091,0.6324555320336759,resonant,False,19.01163586584531,1.8682818264392012,True,0.42633349711121105,0.4394067962565867,0.7639320224995267,0.9929662977141518
47,Sarah,Jennifer,0.6362702246868693,0.8730447629531177,1.0,0.0,resonant,True,0.3915126625598905,0.038474121713825714,False,0.7226314372809419,0.7627378042940085,0.7639320224995267,0.9940866702044246
48,Ashley,Rachel,0.3217267182224233,0.9865445145249367,0.6666666666666666,0.9999999999999998,discordant,False,17.11978097193703,1.9311653662647523,True,-0.6476356720213665,0.24384361837328591,0.7639320224995267,0.9428284508870456
49,Daniel,Joshua,0.10071071215933963,0.8013491549049677,1.0,0.20000000000000007,discordant,False,25.0403832991102,2.4607294908716786,True,-0.9868916813254025,-0.09256024962240522,0.6180339887502366,0.9732696293799086
50,Joshua,Robert,0.349884481563627,0.6923929465662441,0.8333333333333334,0.6324555320336759,discordant,True,2.195756331279945,0.23272457141281874,False,0.0002102540874414638,0.5533783341161301,0.6180339887502366,0.9664675506859404
51,Robert,Lauren,0.1012919281702998,0.993018650151042,1.0,0.816496580927726,discordant,False,22.38193018480493,2.2759741900350754,True,-1.3068746489689516,-0.24274297990409976,0.7639320224995267,0.8706699499080379
52,Christopher,Emily,0.4671293559366695,0.7768678715149814,0.9090909090909091,0.894427190999916,discordant,False,18.809034907597535,1.9935384109801308,True,0.21342382776109636,0.2453133877936806,0.6180339887502366,0.9544628142397571
53,Emily,Andrew,0.48873510215716504,0.7198235019569166,1.0,0.7071067811865475,resonant,False,24.83504449007529,2.801471459681364,True,0.41830911776924606,0.8393326429298104,0.6180339887502366,0.8914089883561099
54,Robert,Lauren,0.1012919281702998,0.993018650151042,1.0,0.816496580927726,discordant,False,17.336071184120467,1.8374214291595619,True,-1.3068746489689516,-0.24274297990409976,0.7639320224995267,0.8706699499080379
55,Daniel,Joshua,0.10071071215933963,0.8013491549049677,1.0,0.20000000000000007,discordant,True,4.5338809034907595,0.48053851653320184,False,-0.9868916813254025,-0.09256024962240522,0.6180339887502366,0.9732696293799086
56,John,Michael,0.4935066435167073,0.7780606465516371,0.8571428571428571,0.0,resonant,False,21.883641341546884,2.2253041836024896,True,0.3768728375353929,0.8137690050003371,0.6180339887502366,0.9553130210700467
57,David,Robert,-0.06767494476692903,0.7179390587101031,1.0,0.4999999999999999,discordant,True,14.056125941136209,1.4897854733583686,True,-1.447710925881918,0.4393734138422389,0.6180339887502366,0.8891553624890705
58,Jessica,Andrew,0.2940108058847549,0.8332565614594242,1.0,0.948683298050514,discordant,False,19.904175222450377,2.024016191015902,True,-0.4131498733077066,0.4085462993868711,0.9270509831253549,0.9847625622105316
59,Ashley,Rachel,0.3217267182224233,0.9865445145249367,0.6666666666666666,0.9999999999999998,discordant,False,22.98425735797399,2.3372236483601783,True,-0.6476356720213665,0.24384361837328591,0.7639320224995267,0.9428284508870456
60,James,Matthew,0.5410388373907307,0.8532916952753413,0.7142857142857143,0.9999999999999998,discordant,False,20.057494866529773,2.039606962225928,True,0.28817132394732214,0.629956956726552,0.6180339887502366,0.974293922198327
61,Elizabeth,David,0.05895708242715911,0.784590149269379,0.8888888888888888,0.8944271909999159,discordant,False,16.05201916495551,1.6322980643639933,True,-1.0757156773527394,0.8757453189546611,0.1458980337492901,0.941711081976836
62,Nicole,James,0.35289348792465447,0.7738682026920054,1.0,0.6324555320336759,discordant,False,20.50924024640657,2.1737403546800813,True,-0.11355292955284368,0.44123351372184366,0.6180339887502366,0.9978549452322347
63,Michael,Michael,0.6187435299584043,0.6180339887502366,0.0,1.0000000000000002,resonant,False,18.067077344284737,1.8372053431243378,True,1.0,0.9166666666666667,0.6180339887502366,1.0
64,Robert,Michael,0.0836510913230483,0.6863652669508683,1.0,0.6324555320336759,discordant,True,3.6577686516084875,0.38768083217896,False,-0.963265793337065,0.6408985257155723,0.6180339887502366,0.8894376693767143
65,Jennifer,Nicole,0.4997808657112478,0.8999922332037849,0.875,0.894427190999916,discordant,False,22.71047227926078,2.4070452866201144,True,0.18787202970412897,0.700254366654383,0.7639320224995267,0.9802896419003925
66,Michael,Emily,0.5013225708335202,0.8456521021089798,0.8571428571428571,0.894427190999916,discordant,False,18.8145106091718,1.9132103527732156,True,0.29140359952559713,0.885798836827183,0.7639320224995267,0.9647061561306307
67,Matthew,Matthew,0.6187435299584043,0.6180339887502366,0.0,0.9999999999999998,resonant,True,0.6954140999315537,0.07071528370261884,False,1.0,0.9166666666666667,0.6180339887502366,1.0
68,Daniel,Amanda,0.3774300267442747,0.7318586310813419,0.8333333333333334,0.447213595499958,discordant,True,-0.16153319644079397,-0.01587393832948054,False,-0.031326338519178876,0.8628052619686208,0.7639320224995267,0.9058780378457063
69,John,Robert,0.26476650728107554,0.7294854258465786,0.8333333333333334,0.7071067811865475,discordant,True,0.7118412046543463,0.07544686853782154,False,-0.39764584317176843,0.7677513209899629,0.6180339887502366,0.9146822399481318
70,David,Christopher,-0.24288076669282882,0.7288448044662185,0.9090909090909091,0.6324555320336759,discordant,False,25.229295003422312,2.6740111291385595,True,-1.9878970940163376,0.8336650982278597,0.7639320224995267,0.9139403132409156
71,David,Ashley,-0.20963111369348547,0.7537782699745664,1.0,0.9999999999999998,discordant,True,6.844626967830253,0.7254506590175148,False,-1.9535534825753076,0.6264874283019514,0.7639320224995267,0.9306806225092317
72,Daniel,Emily,0.18688308537733042,0.859629093443511,0.8333333333333334,0.894427190999916,discordant,False,21.141683778234086,2.149855987211113,True,-0.7950746966059201,0.5324242147452136,0.7639320224995267,0.96987888648175
73,Jennifer,Sarah,0.6362702246868693,0.8730447629531177,1.0,0.0,resonant,False,16.10403832991102,1.5825509365085515,True,0.7226314372809419,0.7627378042940085,0.7639320224995267,0.9964697126029004
74,Joshua,Ashley,0.6388671259010223,0.8760807412556488,0.8333333333333334,0.31622776601683794,resonant,False,24.750171115674195,2.6232295830073338,True,0.663552537099662,0.7475883960022389,0.7639320224995267,0.9175284162400581
75,Matthew,Elizabeth,0.38857316604118,0.663921683274834,0.8888888888888888,0.8944271909999159,discordant,False,18.17659137577002,1.9265067700869125,True,0.12829555622720645,0.7923287552043486,0.1458980337492901,0.92575215059387
76,Ashley,Sarah,0.4893429451560394,0.8240620534805008,0.8333333333333334,0.7071067811865475,discordant,False,9.08145106091718,0.9489499541188275,False,0.1957327876336986,0.6036094484441736,0.7639320224995267,0.9495214021298026
77,Michael,Rachel,0.6502460458547938,0.8206159596273376,0.42857142857142855,0.948683298050514,resonant,False,13.264887063655031,1.3860906022628037,True,0.7902294923672741,0.7979269087155767,0.6180339887502366,0.9968657457857615
78,Michael,Elizabeth,-0.02558540057408268,0.704127092109623,0.7777777777777778,0.9899494936611668,discordant,True,4.522929500342231,0.4726154127839322,False,-1.3633861390290316,0.22455648571031817,0.1458980337492901,0.8777307330961457
79,Michael,Lauren,0.334560764093164,0.9067310515419746,0.8571428571428571,0.7745966692414835,discordant,True,6.201232032854209,0.6233646997239857,False,-0.35861516154904116,0.1167672855891192,0.7639320224995267,0.9671216600490367
80,Nicole,Robert,-0.003642332498613704,0.6382997476157561,1.0,0.948683298050514,discordant,True,0.944558521560575,0.09869995000632967,False,-1.1988460981097107,0.3697250692748738,0.6180339887502366,0.9994699308706018
81,Sarah,Andrew,0.5116499689085496,0.7344523536402661,0.8333333333333334,0.7071067811865475,resonant,False,6.272416153319644,0.6946197290497945,False,0.46461775183415244,0.9432226650012061,0.7639320224995267,0.9383688713066511
82,Andrew,Lauren,0.20628093226530525,0.7751612740257205,0.6666666666666666,0.816496580927726,discordant,False,11.67419575633128,1.173521889458311,True,-0.5826911579276945,-0.02810440458740665,0.6180339887502366,0.998821647223016
83,Elizabeth,Christopher,0.39517183671566464,0.7999024577968044,0.9090909090909091,0.8485281374238571,discordant,False,13.782340862422998,1.4401610096575757,True,-0.0238507610480585,0.9390999673658501,0.9270509831253549,0.9612693643990919
84,Sarah,Emily,0.677149879541542,0.8554158425605418,1.0,0.0,resonant,True,7.2881587953456535,0.7326255323025386,False,0.8488399479298345,0.8473844719925159,0.7639320224995267,0.9489080922226798
85,Ashley,Emily,0.45674698855746687,0.8034441853753078,0.6666666666666666,0.7071067811865475,discordant,False,6.198494182067077,0.6477005414908127,False,0.1552021297592684,0.472453122536125,0.6180339887502366,0.8920640503389241
86,Lauren,Rachel,0.36482650222088836,0.7960565510488073,0.6666666666666666,0.816496580927726,discordant,False,9.96577686516085,0.9701885577454098,False,-0.2592517903737155,0.22824461434743082,0.7639320224995267,0.9866586223060287
87,Jessica,Amanda,0.1519133856829622,0.9195761562957746,0.8571428571428571,0.447213595499958,discordant,False,12.97741273100616,1.263377407613528,True,-1.0026690399124472,-0.2558954689395731,0.9270509831253549,0.9879054761297263
88,Jennifer,David,-0.4761264780164318,0.7985832720359916,0.875,0.7071067811865475,discordant,False,8.574948665297741,0.8619771476978026,False,-2.87412424731955,0.10740702458305934,0.7639320224995267,0.9527058957787526
89,Lauren,James,0.32886739405010207,0.8037787445546305,0.6666666666666666,0.816496580927726,discordant,True,2.5626283367556466,0.25760236597865366,False,-0.21633830456278647,-0.15594903147869849,0.7639320224995267,0.9810894099436706
90,Joshua,James,0.4578191709712882,0.8002420825985684,0.8333333333333334,0.31622776601683794,discordant,True,-0.30937713894592744,-0.030118490940997607,False,0.11422083298473795,0.5928746421009852,0.6180339887502366,0.9618188888717685
91,Ashley,Michael,0.27017998646969643,0.763268041232591,0.7142857142857143,0.948683298050514,discordant,False,8.930869267624914,0.8694382075180017,False,-0.483984714827854,0.48855934702034653,0.7639320224995267,0.9402792264796229
92,Rachel,Jessica,0.33470488527384246,0.7150547357033561,1.0,0.948683298050514,discordant,True,2.2806297056810405,0.23831031407325395,False,-0.1143766997431317,0.14986943815384235,0.1458980337492901,0.9069828661839632
93,Daniel,Nicole,0.07423833381387726,0.7694629079393052,0.8333333333333334,0.8000000000000003,discordant,False,10.401095140314853,1.0868437973160765,True,-1.1175186043431902,0.8376731330163043,0.6180339887502366,0.9467982051202567
94,James,Emily,0.5758439729387897,0.7496348380340808,1.0,0.7071067811865475,resonant,True,0.07118412046543464,0.007155621277184825,False,0.6652687281679188,0.7279561851363384,0.7639320224995267,0.9629346470894944
95,Matthew,Joshua,0.6040800474732788,0.7930747970157019,0.8571428571428571,0.31622776601683794,resonant,True,8.988364134154688,0.9953891621433764,False,0.7335833669265666,0.8330359175098241,0.6180339887502366,0.9337080443151542
96,Amanda,Sarah,0.37785078252966475,0.8105365185003577,0.8333333333333334,1.0,discordant,False,3.162217659137577,0.3476492589201382,False,-0.07349333058518526,0.3613394609628205,0.7639320224995267,0.9875001315255805
97,Lauren,James,0.32886739405010207,0.8037787445546305,0.6666666666666666,0.816496580927726,discordant,False,2.001368925393566,0.22002736646807014,False,-0.21633830456278647,-0.15594903147869849,0.7639320224995267,0.9810894099436706
98,Joshua,Andrew,0.5639118903672246,0.8333839369595053,1.0,0.31622776601683794,resonant,True,2.759753593429158,0.27615209668479407,False,0.41322818591277544,0.4538125793122573,0.7639320224995267,0.9845564643220663
99,Robert,Amanda,0.34940392933308834,0.889876972536039,1.0,0.0,discordant,True,3.652292950034223,0.37949843620471974,False,-0.4044648337376595,0.17553449744118105,0.7639320224995267,0.9398511873683717
100,Robert,Rachel,0.0778330538283529,0.7389193177178806,0.8333333333333334,0.4999999999999999,discordant,False,4.068446269678303,0.40710517427936904,False,-1.0967439531048524,0.5475808936395357,0.6180339887502366,0.913597467367605
101,Lauren,Andrew,0.20628093226530525,0.7751612740257205,0.6666666666666666,0.816496580927726,discordant,True,0.33127994524298426,0.03614620242694864,False,-0.5826911579276945,-0.02810440458740665,0.6180339887502366,0.9492451426321098
102,Rachel,Lauren,0.36482650222088836,0.7960565510488073,0.6666666666666666,0.816496580927726,discordant,True,34.11362080766598,3.5512826158303126,True,-0.2592517903737155,0.22824461434743082,0.7639320224995267,0.9480214209347266
103,James,Joshua,0.4578191709712882,0.8002420825985684,0.8333333333333334,0.31622776601683794,discordant,True,15.75085557837098,1.6396893169238995,True,0.11422083298473795,0.5928746421009852,0.6180339887502366,0.9776912172084984
104,Robert,Emily,0.3835220725860349,0.9391493694146295,1.0,0.7071067811865475,discordant,False,38.789869952087614,4.038087648562109,True,-0.3408315109411859,0.6397955260075029,0.7639320224995267,0.9804243997749391
105,Lauren,Emily,0.37788660142143304,0.8315366394094093,1.0,0.5773502691896257,discordant,True,1.3661875427789185,0.1490657438929535,False,-0.02056694236360701,0.029377767297597945,0.6180339887502366,0.9326382951933487
106,James,Jessica,0.4776009745227402,0.8001197725432188,0.8571428571428571,0.948683298050514,discordant,False,36.57221081451061,3.9904212563568593,True,0.2377041252227201,0.5505713251385619,0.1458980337492901,0.9775731584712797
107,Daniel,John,0.12189447482212584,0.844278573917734,1.0,0.0,discordant,False,42.33538672142368,4.407181628297281,True,-1.0362455951659184,0.39876471605905006,0.6180339887502366,0.9896691291269711
108,Lauren,John,0.43488849036979194,0.9071052569679223,0.8333333333333334,0.5773502691896257,discordant,False,41.76317590691308,4.893166480013249,True,-0.07020782924377844,-0.08510495830214165,0.7639320224995267,0.9344981594150678
109,Daniel,John,0.12189447482212584,0.844278573917734,1.0,0.0,discordant,False,45.79329226557152,4.586667895189455,True,-1.0362455951659184,0.39876471605905006,0.6180339887502366,0.9896691291269711
110,David,Michael,-0.6467299968017269,0.7432359165483485,1.0,0.948683298050514,discordant,True,2.6009582477754964,0.2707639233578489,False,-3.3699230467530263,0.07414886263473403,0.6180339887502366,0.9560216269386955
111,Christopher,Andrew,0.3530655747705493,0.7241988632766774,0.9090909090909091,0.6324555320336759,discordant,False,45.30321697467488,4.537581828392917,True,-0.06757982486772396,0.32264741153053683,0.6180339887502366,0.96585905383444
112,Jessica,Emily,0.44071836158204675,0.9704929939390355,0.7142857142857143,0.894427190999916,discordant,False,37.7056810403833,3.7766106811281346,True,-0.09249441943055436,0.22656407052180957,0.9270509831253549,0.9297093499638631
113,Jennifer,Lauren,0.39690326526986985,0.6911379781537348,0.875,0.5773502691896257,discordant,False,44.01368925393566,4.581895612527135,True,0.15701615394241253,0.1541325831442536,0.6180339887502366,0.8817152604319931
114,Robert,John,0.26476650728107554,0.7294854258465786,0.8333333333333334,0.7071067811865475,discordant,False,43.50444900752909,4.746802946811685,True,-0.39764584317176843,0.7677513209899629,0.6180339887502366,0.9213891422473445
115,Sarah,Daniel,0.15177178665661964,0.881688770507109,0.8333333333333334,0.447213595499958,discordant,False,38.562628336755644,4.207597199864228,True,-0.9184522166944451,0.40881484058388345,0.6180339887502366,0.8846142007336291
116,Emily,Jessica,0.44071836158204675,0.9704929939390355,0.7142857142857143,0.894427190999916,discordant,False,40.41889117043121,4.2076713689809715,True,-0.09249441943055436,0.22656407052180957,0.9270509831253549,0.9698247814358362
117,Ashley,Amanda,0.34926222716019917,0.684024733625045,0.8333333333333334,0.7071067811865475,discordant,True,23.6249144421629,2.366277488197406,True,-0.08283953197993665,-0.033656111158402,0.6180339887502366,0.9501918217090788
118,John,Amanda,0.405789199019833,0.9657992825545517,0.8333333333333334,0.0,discordant,False,36.91991786447639,3.6979084399515614,True,-0.1914215603206293,0.28896215695080757,0.7639320224995267,0.9373039345173362
119,Amanda,Emily,0.36869126509561634,0.7259325433952482,0.8333333333333334,0.0,discordant,False,39.950718685831625,4.680810625170665,True,0.057772471310937434,0.4092883223036379,0.6180339887502366,0.944630102363285
120,David,Lauren,-0.6911989190484636,0.8668544950909929,0.8333333333333334,0.816496580927726,discordant,False,36.04106776180698,3.7519329337712866,True,-3.7035430753341254,-0.7200362327285275,0.7639320224995267,0.9303999636429201
121,Jessica,Rachel,0.33470488527384246,0.7150547357033561,1.0,0.948683298050514,discordant,False,40.199863107460644,4.184870196487679,True,-0.1143766997431317,0.14986943815384235,0.1458980337492901,0.8856829653854205
122,Matthew,Nicole,0.1643786408733037,0.7311158284988503,0.8571428571428571,0.6324555320336759,discordant,True,12.0766598220397,1.2096013443549378,True,-0.7736348888357012,0.13440847614640145,0.6180339887502366,0.8973681922747951
123,Elizabeth,Andrew,0.37954097850724533,0.827211884546144,0.8888888888888888,0.8944271909999159,discordant,True,2.2642026009582477,0.24704883807509523,False,-0.17908481487389571,0.3674086003665705,0.9270509831253549,0.9945430549072252
124,Amanda,Ashley,0.34926222716019917,0.684024733625045,0.8333333333333334,0.7071067811865475,discordant,False,45.39356605065024,4.725542999234879,True,-0.08283953197993665,-0.033656111158402,0.6180339887502366,0.952554972116898
125,Robert,Lauren,0.1012919281702998,0.993018650151042,1.0,0.816496580927726,discordant,False,40.969199178644764,4.470179943114541,True,-1.3068746489689516,-0.24274297990409976,0.7639320224995267,0.8706699499080379
126,Christopher,Andrew,0.3530655747705493,0.7241988632766774,0.9090909090909091,0.6324555320336759,discordant,False,45.555099247091036,4.970550927123954,True,-0.06757982486772396,0.32264741153053683,0.6180339887502366,0.96585905383444
127,Elizabeth,Lauren,-0.010152538792044141,0.9669598917386291,0.7777777777777778,0.7302967433402214,discordant,False,44.89253935660506,4.898258522270057,True,-1.6981886489614482,-0.680367257212289,0.9270509831253549,0.828505993092155
128,Daniel,Michael,-0.02010537920012606,0.693226279657912,0.7142857142857143,1.0000000000000002,discordant,False,45.38809034907597,4.952328461437641,True,-1.3128819311227198,0.5902496304726323,0.6180339887502366,0.8915328326202799
129,Michael,Daniel,-0.02010537920012606,0.693226279657912,0.7142857142857143,1.0000000000000002,discordant,False,42.012320328542096,4.922357390573181,True,-1.3128819311227198,0.5902496304726323,0.6180339887502366,0.878336317619479
130,Christopher,Jennifer,0.3959126340511613,0.713740126728548,0.8181818181818182,0.894427190999916,discordant,False,45.38261464750171,4.724402940610213,True,0.08800458039932646,0.17525464349756764,0.6180339887502366,0.9048557841808094
131,Daniel,Jessica,-0.1278930382867268,0.7955650390327127,0.8571428571428571,1.0000000000000002,discordant,False,37.16632443531827,4.354578141220653,True,-1.831555983740707,-0.1327595764979972,0.1458980337492901,0.9731508947380684
